point_id,session_id,ai_id,vector_name,self_assessed,grounded,gap,domain,goal_id,timestamp
5cb1b42b-0a98-487f-aeae-b7a97aa8541f,ebe94c85-f139-4bcd-a231-07e75382ed4e,claude-code,signal,0.8,1.0,-0.2,,,1771794029.760075
3cb00250-8b30-47b0-b48f-bddee099e499,ebe94c85-f139-4bcd-a231-07e75382ed4e,claude-code,state,0.9,1.0,-0.1,,,1771794029.760075
cb9f2660-f917-4588-b425-4e77f83c4184,ebe94c85-f139-4bcd-a231-07e75382ed4e,claude-code,change,0.7,1.0,-0.3,,,1771794029.760075
f1b12dae-44d2-448c-9e18-e38fd5055af6,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,know,0.8,0.7266666666666666,0.0733,,,1771798874.894712
818a16cc-4ffe-466a-89be-3362c9db04cd,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,uncertainty,0.2,0.3444444444444445,-0.1444,,,1771798874.894712
9cf018e5-564c-4890-99ef-9e42d16c6b56,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,completion,0.3,,,,,1771798874.894712
69e06132-0949-4e3c-ae31-5485445591d1,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,context,0.85,0.7499999999999999,0.1,,,1771798874.894712
616cf556-a340-4f7f-abc3-b21b79af7fb8,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,do,0.9,,,,,1771798874.894712
358ddc8b-1523-4457-b7a1-a7facacf5199,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,signal,0.5,0.9883040935672516,-0.4883,,,1771798874.894712
b56d52f4-c644-42b0-91e2-ec4407ba9b96,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,know,0.8,0.7666666666666666,0.0333,,,1771798874.951174
a107db63-3e28-4d59-8c6d-8114c9750de2,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,uncertainty,0.15,0.0,0.15,,,1771798874.951174
854120fd-6619-4ef3-b0c8-90271f332974,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,context,0.85,,,,,1771798874.951174
add4d03f-3bd6-4189-84ea-d03c38ac991b,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,do,0.9,1.0,-0.1,,,1771798874.951174
4f98311d-2f02-460b-9e73-ab09e1a2a415,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,completion,1.0,1.0,0.0,,,1771798874.951174
36cae7ca-da82-426c-a1c7-9eed126a54c4,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,clarity,0.9,,,,,1771798874.951174
29fffa57-c9bc-4cd5-9119-19a44bd06654,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,impact,0.7,,,,,1771798874.951174
72bafc6f-90c9-4fdb-b102-188ce311fb70,efc8a113-55ab-4bd9-b169-2ad256ed05bd,claude-code,know,0.8,1.0,-0.2,,,1771929721.856001
d5712333-d92f-4618-950f-4e641ccbefc7,efc8a113-55ab-4bd9-b169-2ad256ed05bd,claude-code,uncertainty,0.2,0.0,0.2,,,1771929721.856001
75275597-4cb5-42f1-a737-dfabfb7080d6,efc8a113-55ab-4bd9-b169-2ad256ed05bd,claude-code,context,0.8,,,,,1771929721.856001
f909b072-2509-47c1-9674-e508e3516920,efc8a113-55ab-4bd9-b169-2ad256ed05bd,claude-code,clarity,0.9,,,,,1771929721.856001
d235aa36-73f1-43e0-8f55-1fa590a27cb7,efc8a113-55ab-4bd9-b169-2ad256ed05bd,claude-code,do,0.7,,,,,1771929721.856001
d969ee68-aee9-49f1-a7f4-30f8e66d6e96,efc8a113-55ab-4bd9-b169-2ad256ed05bd,claude-code,completion,0.9,,,,,1771929721.856001
7577e638-8895-4a3f-96c1-a882c4924e76,efc8a113-55ab-4bd9-b169-2ad256ed05bd,claude-code,signal,0.8,0.9272727272727272,-0.1273,,,1771929721.856001
d8f84ed6-a112-4708-a317-df5a0b94f112,efc8a113-55ab-4bd9-b169-2ad256ed05bd,claude-code,state,0.7,0.5,0.2,,,1771929721.856001
c88848df-4b34-42db-8233-a863648cfb99,efc8a113-55ab-4bd9-b169-2ad256ed05bd,claude-code,change,0.6,0.5,0.1,,,1771929721.856001
d8ab9548-24f1-42bc-b2f7-a06b8f3dbd2d,efc8a113-55ab-4bd9-b169-2ad256ed05bd,claude-code,impact,0.8,,,,,1771929721.856001
c35574b0-bcf0-46c7-afaa-251519d927b1,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,know,0.8,0.7499999999999999,0.05,,,1772017818.53224
2ae1916d-354a-4621-a63c-62a4e7353736,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,uncertainty,0.2,0.0,0.2,,,1772017818.53224
f6441475-005d-4463-8b9e-e8d60c7e267f,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,completion,0.15,,,,,1772017818.53224
ec2376b8-2a94-4b9b-bf4c-7014b05e788e,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,context,0.85,0.7499999999999999,0.1,,,1772017818.53224
5b27f4b1-0f6a-4bba-ba2a-f6ed858197ad,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,do,0.0,,,,,1772017818.53224
f22f9cd3-c0b3-4b56-946d-5796b730c4bf,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,signal,0.85,1.0,-0.15,,,1772017818.53224
1951655a-e85a-4436-b325-9339646f47b8,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,know,0.8,1.0,-0.2,,,1772017818.559503
36604387-7c1f-4137-a791-6ed7b01c474b,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,do,0.0,,,,,1772017818.559503
64da05a2-b621-479c-925f-328b42e82b4f,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,context,0.85,,,,,1772017818.559503
7ce2fe77-d6c4-434e-8283-ad9a8991c80d,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,clarity,0.8,,,,,1772017818.559503
3e231701-10c6-4540-bd50-4e4c16381032,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,signal,0.85,1.0,-0.15,,,1772017818.559503
887d1235-21e7-401f-a92e-a2427830644d,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,state,0.8,,,,,1772017818.559503
35d3281f-9672-4c1b-bdce-f08dab8ba782,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,change,0.0,,,,,1772017818.559503
fb8ba2ff-3547-48be-8885-0f4befc796d4,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,completion,0.7,,,,,1772017818.559503
83985ca4-e9f5-4ee9-b2ed-c47bad3e21de,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,impact,0.8,,,,,1772017818.559503
633c0bef-24d4-43a8-b4af-47034d1f4fd3,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,uncertainty,0.2,0.0,0.2,,,1772017818.559503
4c20aeae-4309-4177-aacc-e2fc324e525d,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,know,0.8,0.7499999999999999,0.05,,,1772096288.631632
7c5380f9-c394-4f78-8c30-4cfea615c21d,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,uncertainty,0.2,0.0,0.2,,,1772096288.631632
f1a9add3-8f04-4476-829b-1424b76ea185,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,completion,0.15,,,,,1772096288.631632
a2eed88a-a13e-4481-8265-e26cb2b4fc8c,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,context,0.85,0.7499999999999999,0.1,,,1772096288.631632
b0d69c38-44e5-4a60-9b62-f7ce7fbb2fea,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,do,0.0,,,,,1772096288.631632
73e5afbc-544b-4e7b-b76c-c2ba4ebbb84c,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,signal,0.85,1.0,-0.15,,,1772096288.631632
a7842f50-92e7-4994-9708-5a055131763e,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,know,0.85,1.0,-0.15,,,1772096288.659064
93e00bb5-9a35-47b9-95ba-60045f14168d,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,do,0.9,,,,,1772096288.659064
258d02d1-e6f8-40d0-ade0-f743dad373e3,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,context,0.85,,,,,1772096288.659064
9f3e4cc8-5d53-410f-9ca2-6fe7fb671e41,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,clarity,0.85,,,,,1772096288.659064
ccd08856-18c8-4286-8808-2e3d0d837aef,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,signal,0.8,1.0,-0.2,,,1772096288.659064
1ed33939-f81c-4859-8a51-a25a0636cde3,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,state,0.85,,,,,1772096288.659064
65400d06-7a1f-4b89-9675-ad1ba7bd31b5,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,change,0.8,,,,,1772096288.659064
18332500-d8a2-4def-8fa7-9fbf6bff0870,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,completion,0.9,,,,,1772096288.659064
5cef8119-c763-4cde-8b2b-64053d4311b3,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,impact,0.7,,,,,1772096288.659064
4a172425-a9ec-4eac-af6d-bd4507aaa9bc,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,uncertainty,0.15,0.0,0.15,,,1772096288.659064
8cb41bc7-7758-43ea-b6b4-4afca92f0ab6,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,know,0.75,0.7000000000000001,0.05,,,1772228863.875191
70d1a655-21b4-41d8-a349-ce2dfacf0726,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,uncertainty,0.25,0.27272727272727276,-0.0227,,,1772228863.875191
bc4d8160-aa10-4a74-89f8-3a140166dd0d,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,completion,0.3,,,,,1772228863.875191
6a271c77-cb11-454d-9ce7-7e045d1c1d91,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,context,0.8,0.7499999999999999,0.05,,,1772228863.875191
68b26320-aa09-408c-8865-f3ca1e554e5e,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,do,0.6,,,,,1772228863.875191
6fac6481-c9ff-4859-8f1d-b7cc21e3c94a,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,signal,0.7,0.788888888888889,-0.0889,,,1772228863.875191
755afa9c-38b1-476b-9acd-2b6c9b8da7bd,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,know,0.85,1.0,-0.15,,,1772228863.903064
62068cf6-8a33-47b3-95b6-8f5629e3778d,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,uncertainty,0.12,0.0,0.12,,,1772228863.903064
e177605b-e9d0-4bbc-98d8-cc69325d99a1,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,context,0.8,,,,,1772228863.903064
c09acd1f-22ff-4053-a76d-ec949b46f774,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,clarity,0.88,,,,,1772228863.903064
ab2b598f-cb49-4220-afe1-181aec08588c,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,signal,0.8,0.9090909090909091,-0.1091,,,1772228863.903064
9bf9724d-9812-475d-9205-401bbc6cdfba,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,state,0.9,,,,,1772228863.903064
d86c9b92-3fef-4093-8072-66856f25da00,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,change,0.75,,,,,1772228863.903064
039e85ea-89f1-464a-af59-fcd173f31ffe,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,completion,1.0,,,,,1772228863.903064
b814d2ff-3a53-4792-92d1-14b7a1e3726d,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,impact,0.7,,,,,1772228863.903064
2eb5df3a-2f06-40ac-a91c-1fcc0b3853f3,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,do,0.9,,,,,1772228863.903064
96302209-4c59-4c0e-b3e6-cc5d20e19715,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,know,0.8,0.7499999999999999,0.05,,,1772303662.123869
11d77f48-0c3e-42dd-b57e-d56979625c34,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,uncertainty,0.15,0.27272727272727276,-0.1227,,,1772303662.123869
26598b04-c159-4d42-b62f-b63ac7f701ed,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,completion,0.0,,,,,1772303662.123869
181cc882-e67c-4e34-9b42-bbc2042aef10,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,context,0.85,0.7499999999999999,0.1,,,1772303662.123869
3b174fbc-ba68-4677-8d48-85e9c1d60b63,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,do,0.8,,,,,1772303662.123869
bc7b0f9d-038d-41c2-8152-9a2588732c77,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,signal,0.75,1.0,-0.25,,,1772303662.123869
b4aecdf4-c15a-4fcd-8162-4894649ac215,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,know,0.9,1.0,-0.1,,,1772303662.156315
39a6ce6a-731e-4189-bf92-8314c07dee44,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,uncertainty,0.08,0.0,0.08,,,1772303662.156315
0024c7b1-bfc5-451b-b279-c1e64c27a760,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,context,0.9,,,,,1772303662.156315
fb027fb9-d329-4969-89e6-2ff6c1b71428,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,clarity,0.95,,,,,1772303662.156315
34d1cfba-6205-4590-ab54-04f22a18ea74,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,signal,0.8,1.0,-0.2,,,1772303662.156315
60030c43-cb8e-41ff-a171-94f4d8ac5c41,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,state,0.8,0.1,0.7,,,1772303662.156315
f67564eb-dc59-4b6d-a53a-c0b9a63f9ab1,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,change,0.7,0.1,0.6,,,1772303662.156315
bb186f1e-3e22-4026-9fe0-288be9dcb94f,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,completion,1.0,,,,,1772303662.156315
ed23ad91-da52-47b9-ae74-0398266a1daa,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,impact,0.7,,,,,1772303662.156315
f77bc321-e47f-4135-b284-b31d74c276a1,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,do,0.9,,,,,1772303662.156315
6ab0c1b9-e99d-48af-b9e4-d25af8e5169d,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,know,0.85,0.7000000000000001,0.15,,,1772304865.809139
eb9a804d-8125-41b7-bccc-ca7c53d6856f,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,uncertainty,0.15,0.18181818181818182,-0.0318,,,1772304865.809139
9d064399-4d28-4492-aa11-dcce63886aab,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,completion,0.0,,,,,1772304865.809139
da63371d-c427-4352-ae08-10563b51c2cc,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,context,0.85,0.7499999999999999,0.1,,,1772304865.809139
c1c240c9-6fbb-4f2c-946c-f61a2abb93d5,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,do,0.8,,,,,1772304865.809139
55f9a1d7-8fe9-436d-b893-461a126c74a9,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,signal,0.75,0.8444444444444446,-0.0944,,,1772304865.809139
1bce58af-29e6-4f9f-8b86-b25ae5d3ba43,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,know,0.7,1.0,-0.3,,,1772304865.84107
b381898f-3d4e-4372-8709-3a50e5a46678,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,uncertainty,0.2,0.0,0.2,,,1772304865.84107
f45370ac-4494-4468-aa79-25cfa9b079e6,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,context,0.7,,,,,1772304865.84107
b1694c89-ba22-4fe7-9638-4160f5782809,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,completion,1.0,,,,,1772304865.84107
3034e909-4b87-451b-aa2a-6bfffdf54eb6,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,do,0.8,,,,,1772304865.84107
513d9897-87e6-412e-b053-69789434cd91,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,change,0.7,0.1,0.6,,,1772304865.84107
7b67a4d7-1c00-4cfb-87e8-69e8927fdde7,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,state,0.7,0.1,0.6,,,1772304865.84107
f4a13ee6-2097-4c90-8165-f86bf493a648,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,impact,0.6,,,,,1772304865.84107
421e8498-c9f6-4444-b8bc-35a1f72acbc2,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,clarity,0.7,,,,,1772304865.84107
982dea0d-7a3f-482f-afbc-b4758279e4b6,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,signal,0.6,1.0,-0.4,,,1772304865.84107
9462119b-bc40-4695-9a0b-2fec6102613d,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,know,0.85,0.7000000000000001,0.15,,,1772311841.738402
ce8c032a-efcc-4010-baf0-8763e4683744,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,uncertainty,0.15,0.18181818181818182,-0.0318,,,1772311841.738402
cc9800fd-1c56-4966-ba03-24b8fb902b2c,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,completion,0.0,,,,,1772311841.738402
24b02ef3-0834-4cbe-83d9-b9e5d83f00b9,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,context,0.85,0.7499999999999999,0.1,,,1772311841.738402
419d1be4-de4e-4e1b-9f6f-0ded9d031aaf,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,do,0.8,,,,,1772311841.738402
3fc8be61-efb1-4512-bfc7-c2e0e6eaa9f0,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,signal,0.75,0.788888888888889,-0.0389,,,1772311841.738402
c0489aa0-fb3c-491c-91ad-4b9d3bdaa3e1,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,know,0.9,1.0,-0.1,,,1772311841.769833
75a4fb18-0d11-4caf-93fa-b472f2acb337,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,uncertainty,0.1,0.0,0.1,,,1772311841.769833
18a7a1d6-0fe7-46bc-9109-4ecffce15a15,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,context,0.8,,,,,1772311841.769833
d0fca29d-5764-439e-a9dc-f9eadd2faf92,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,completion,1.0,,,,,1772311841.769833
d9ce8a72-03fd-4dc9-b209-181344b644b4,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,do,0.9,,,,,1772311841.769833
a6da9ddf-6882-490f-8f92-dc7f9d04ddb9,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,change,0.2,0.1,0.1,,,1772311841.769833
0473ac2d-9d6f-4bc9-bb7d-e6209de8097a,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,state,0.8,0.1,0.7,,,1772311841.769833
6adb3e0b-7e98-43ad-8a28-7672d931b7b5,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,impact,0.7,,,,,1772311841.769833
8bc1fa9d-3761-46db-bb18-ee2f76691a7e,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,clarity,0.9,,,,,1772311841.769833
0011789f-ffa0-4b10-b839-03a078abd408,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,signal,0.8,0.9090909090909091,-0.1091,,,1772311841.769833
da06f1bf-d871-4270-bd91-31444bfe924a,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,know,0.85,0.8000000000000002,0.05,,,1772312541.404418
74bc7be4-b23f-404d-8a4b-e66b8ecf7823,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,uncertainty,0.15,0.09090909090909091,0.0591,,,1772312541.404418
f8adb3d7-269a-4884-8cb6-7bcd8718c65c,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,completion,0.0,,,,,1772312541.404418
fcbcf6e0-13a3-4db0-8645-69d816a4d040,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,context,0.85,0.775,0.075,,,1772312541.404418
23243776-d5b5-4aa3-b905-0584ad190bba,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,do,0.8,,,,,1772312541.404418
a774c3b5-b06e-4b7c-874d-457fceea7224,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,signal,0.75,0.788888888888889,-0.0389,,,1772312541.404418
69e5685f-b3a0-484d-bc7b-e4ddee18f63e,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,know,0.75,1.0,-0.25,,,1772312541.451439
76c68bc8-c2e1-4701-8b5d-df96da8e4d90,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,uncertainty,0.2,0.0,0.2,,,1772312541.451439
8415e7e8-1f83-4d52-9be4-32d168ced930,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,context,0.8,,,,,1772312541.451439
8024f5a2-7898-43b4-88e4-7cf52eaf07c9,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,completion,1.0,,,,,1772312541.451439
e7ef090a-fa43-405e-a3fe-755971d841ce,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,do,0.9,1.0,-0.1,,,1772312541.451439
6ca63d95-08d2-4967-a6fa-01dab3d2e58c,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,change,0.8,1.0,-0.2,,,1772312541.451439
5e929d04-f542-4ad3-91ca-81890c2fc889,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,impact,0.7,,,,,1772312541.451439
d8bcb862-84bc-4e2d-8fb7-7011512331fa,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,clarity,0.8,,,,,1772312541.451439
2ca698cd-c931-499e-a244-64f7b9001b05,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,signal,0.7,0.9090909090909091,-0.2091,,,1772312541.451439
ca98c4e2-5532-4369-b216-f198063b62b2,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,state,0.8,1.0,-0.2,,,1772312541.451439
4e6f1fe6-db35-4de4-97eb-aea76dc5a12b,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,know,0.5,0.7999999999999999,-0.3,,,1772313086.527349
207aa4e3-f137-4e32-8e5f-7c81b67c5dcd,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,uncertainty,0.5,,,,,1772313086.527349
c4cfb3a7-c561-415d-8ba5-f9331f44235f,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,completion,0.1,,,,,1772313086.527349
89dd7f44-4240-4189-a7f1-1f99fe29a4fd,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,context,0.7,0.39999999999999997,0.3,,,1772313086.527349
b80822d2-d4e7-46a9-8df8-d076be678750,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,do,0.0,,,,,1772313086.527349
f48efbf0-5b97-4309-aff7-c436b00a7299,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,signal,0.5,,,,,1772313086.527349
c239e447-a778-4c2e-a303-afc7cce36155,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,know,0.75,0.7999999999999999,-0.05,,,1772313501.198235
abd1efa4-322a-4e55-bd0e-300cdddf6a3f,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,uncertainty,0.3,0.5,-0.2,,,1772313501.198235
2b1555d2-e901-4118-a3ad-9b2f416fac0c,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,completion,0.15,,,,,1772313501.198235
55abbc69-2f38-4344-9e1a-52dc4aa2906d,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,context,0.8,0.7333333333333334,0.0667,,,1772313501.198235
6441c0af-6b80-4e2f-be0f-f744e6185478,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,do,0.35,,,,,1772313501.198235
831a7fac-e28e-408d-a9cd-a155201ab722,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,signal,0.8,,,,,1772313501.198235
d814ba63-27d8-4550-ac11-13678fb1501a,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,know,0.8,,,,,1772313501.22531
f419e984-3af4-44db-918e-3fa48721a95e,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,do,0.8,,,,,1772313501.22531
f384ceed-9aa6-4ad7-8bf5-d10e225f6d3e,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,context,0.8,,,,,1772313501.22531
85224b0b-7a87-41c8-8997-8685ab17fada,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,clarity,0.85,,,,,1772313501.22531
f419c3a1-5c9c-4840-96fc-d98766e2ea0d,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,signal,0.8,0.0,0.8,,,1772313501.22531
425cdb8a-840b-4e1f-b0e4-15ccf1868dde,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,state,0.85,,,,,1772313501.22531
be4917d5-0b7f-4a65-8738-0c28ad9109aa,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,change,0.75,,,,,1772313501.22531
fe8913c6-0a1d-4ee0-b8a8-54198d20808c,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,completion,0.85,,,,,1772313501.22531
911c0058-cb72-456d-8bce-93ffdb7e032c,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,impact,0.65,0.19999999999999998,0.45,,,1772313501.22531
38040cb6-33b1-46a2-a21d-52c413adf122,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,uncertainty,0.2,,,,,1772313501.22531
29ae1a76-a70e-4031-b26e-a28e0043bc13,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,know,0.7,0.7999999999999999,-0.1,,,1772313706.901254
b2a9c62d-25e7-4f54-8810-625aa7f720ab,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,uncertainty,0.3,0.25,0.05,,,1772313706.901254
80437c8b-1569-4f33-8ede-cca1873f1130,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,completion,0.05,,,,,1772313706.901254
0904d4a2-2355-4bc8-89ce-e8efb19a5d1f,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,context,0.7,0.775,-0.075,,,1772313706.901254
ffddb4e4-01dd-49d6-b6ad-a037ba35c4ca,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,do,0.3,,,,,1772313706.901254
5decdc19-378d-4448-b3d9-c72bdc55fd1e,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,signal,0.7,,,,,1772313706.901254
